0,12.534963,55.731728,179.756510,0.000000,0.000000,4352178#0,0.00
11,12.500272,55.650563,-107.015050,0.000000,0.000000,-10622605#5,1.00
9,12.439051,55.742344,96.170175,0.000000,0.000000,-166880841#0,1.00
3,12.495869,55.739314,99.816485,0.000000,0.000000,-22999375#0,1.00
13,12.471499,55.710586,-145.661289,0.000000,0.000000,-25543967#6,1.00
5,12.471792,55.713709,-21.648843,0.000000,0.000000,-25911395#3,1.00
2,12.461553,55.714284,-1.148707,0.000000,0.000000,-25935717#0,1.00
0,12.534863,55.731787,-84.046822,1.141386,1.141386,-4360541#6,1.00
14,12.485060,55.707754,143.130102,0.000000,0.000000,-8482095#9,1.00
7,12.608543,55.642672,-81.205400,0.000000,0.000000,108231456#5,1.00
15,12.646602,55.648708,39.047727,0.000000,0.000000,153338051,1.00
1,12.614685,55.646835,-78.111342,0.000000,0.000000,161860533#2,1.00
17,12.565713,55.713599,-69.584095,0.000000,0.000000,1757742#6,1.00
6,12.503347,55.678361,98.769062,0.000000,0.000000,220270796#0,1.00
20,12.441412,55.722597,168.690068,0.000000,0.000000,221407653#2,1.00
4,12.597378,55.667625,26.618201,0.000000,0.000000,237100946#6,1.00
19,12.470107,55.717915,111.543557,0.000000,0.000000,25935668#0,1.00
16,12.540612,55.714800,-58.630142,0.000000,0.000000,26284017#0,1.00
10,12.553096,55.680196,-106.873014,0.000000,0.000000,29654#4,1.00
18,12.531435,55.689340,-29.109953,0.000000,0.000000,8122584#1,1.00
12,12.545455,55.704624,-138.495777,0.000000,0.000000,83872621#1,1.00
8,12.505055,55.672160,172.358644,0.000000,0.000000,89367027#0,1.00
7,12.608521,55.642670,-81.190636,1.372151,4.827849,:1242099798_1,2.00
9,12.439068,55.742345,89.633898,1.201943,9.458057,:1783000027_1,2.00
20,12.441412,55.722609,-178.773672,1.237424,1.037424,:2314421486_1,2.00
3,12.495890,55.739317,105.720461,1.259399,7.490601,:247948370_0,2.00
2,12.461549,55.714281,-147.380757,1.231590,1.298410,:2610996986_2,2.00
13,12.471483,55.710628,153.868999,1.263302,4.166698,:278386823_1,2.00
1,12.614666,55.646833,-78.726277,1.182429,0.982429,:3605963242_0,2.00
11,12.500254,55.650568,-115.137415,1.387212,9.152788,:93029030_2,2.00
19,12.470158,55.717865,-13.956208,1.198998,1.198998,-113112644#1,2.00
21,12.626793,55.658783,19.669291,0.000000,0.000000,-148886116#0,2.00
17,12.565541,55.713586,-70.577081,1.145671,1.145671,-1757742#5,2.00
8,12.505103,55.672229,178.188329,1.212923,1.212923,-23177489,2.00
4,12.597422,55.667529,26.672686,1.299454,1.299454,-237100946#5,2.00
27,12.497785,55.743109,-30.465545,0.000000,0.000000,-23916467#1,2.00
31,12.472860,55.711887,-66.037511,0.000000,0.000000,-25911190#0,2.00
5,12.471785,55.713699,-21.648843,1.252376,1.252376,-25911395#3,2.00
10,12.552992,55.680242,-113.884622,1.376056,1.376056,-29654#3,2.00
39,12.538696,55.700667,-131.638256,0.000000,0.000000,-358624679,2.00
14,12.485152,55.707728,53.609147,1.315412,1.315412,-38328779#14,2.00
38,12.500131,55.692578,28.651025,0.000000,0.000000,-3992560#2,2.00
37,12.573982,55.741971,149.453502,0.000000,0.000000,-4313371,2.00
0,12.534844,55.731786,-84.046822,1.225013,2.366399,-4360541#6,2.00
33,12.508847,55.711556,100.964314,0.000000,0.000000,-4767377#1,2.00
35,12.636370,55.640348,-74.087369,0.000000,0.000000,-8122489#0,2.00
18,12.531319,55.689265,-29.102060,1.246398,1.246398,-8122584#0,2.00
